"Date","Time (LST/LDT)","Highest","MHHW (ft)","MHW (ft)","MSL (ft)","MTL (ft)","MLW (ft)","MLLW (ft)","Lowest (ft)","Inf"
"1909/05/01","00:00","580.141","NaN","NaN","579.701","NaN","NaN","NaN","578.753","0"
"1909/06/01","00:00","580.322","NaN","NaN","580.013","NaN","NaN","NaN","579.672","0"
"1909/07/01","00:00","580.551","NaN","NaN","580.072","NaN","NaN","NaN","578.763","0"
"1909/08/01","00:00","580.351","NaN","NaN","579.961","NaN","NaN","NaN","579.511","0"
"1909/09/01","00:00","580.482","NaN","NaN","579.741","NaN","NaN","NaN","578.993","0"
"1909/10/01","00:00","579.783","NaN","NaN","579.341","NaN","NaN","NaN","578.734","0"
"1909/11/01","00:00","579.623","NaN","NaN","579.062","NaN","NaN","NaN","578.041","0"
"1909/12/01","00:00","579.721","NaN","NaN","579.022","NaN","NaN","NaN","578.881","0"
"1910/01/01","00:00","579.783","NaN","NaN","578.944","NaN","NaN","NaN","578.041","0"
"1910/02/01","00:00","579.551","NaN","NaN","578.934","NaN","NaN","NaN","578.422","0"
"1910/03/01","00:00","579.672","NaN","NaN","578.944","NaN","NaN","NaN","578.451","0"
"1910/04/01","00:00","579.672","NaN","NaN","579.042","NaN","NaN","NaN","578.471","0"
"1910/05/01","00:00","579.76","NaN","NaN","579.341","NaN","NaN","NaN","578.891","0"
"1910/06/01","00:00","579.692","NaN","NaN","579.482","NaN","NaN","NaN","579.052","0"
"1910/07/01","00:00","579.882","NaN","NaN","579.393","NaN","NaN","NaN","578.743","0"
"1910/08/01","00:00","579.721","NaN","NaN","579.301","NaN","NaN","NaN","578.871","0"
"1910/09/01","00:00","579.803","NaN","NaN","579.183","NaN","NaN","NaN","578.373","0"
"1910/10/01","00:00","579.751","NaN","NaN","579.052","NaN","NaN","NaN","578.281","0"
"1910/11/01","00:00","579.321","NaN","NaN","578.802","NaN","NaN","NaN","578.061","0"
"1910/12/01","00:00","579.252","NaN","NaN","578.501","NaN","NaN","NaN","577.703","0"
"1911/01/01","00:00","579.101","NaN","NaN","578.333","NaN","NaN","NaN","577.753","0"
"1911/02/01","00:00","578.632","NaN","NaN","578.301","NaN","NaN","NaN","577.851","0"
"1911/03/01","00:00","578.701","NaN","NaN","578.301","NaN","NaN","NaN","577.651","0"
"1911/04/01","00:00","578.891","NaN","NaN","578.333","NaN","NaN","NaN","577.513","0"
"1911/05/01","00:00","579.163","NaN","NaN","578.622","NaN","NaN","NaN","578.061","0"
"1911/06/01","00:00","579.984","NaN","NaN","578.944","NaN","NaN","NaN","578.051","0"
"1911/07/01","00:00","579.393","NaN","NaN","578.891","NaN","NaN","NaN","578.343","0"
"1911/08/01","00:00","579.403","NaN","NaN","578.812","NaN","NaN","NaN","578.363","0"
"1911/09/01","00:00","579.163","NaN","NaN","578.543","NaN","NaN","NaN","577.572","0"
"1911/10/01","00:00","579.291","NaN","NaN","578.524","NaN","NaN","NaN","577.572","0"
"1911/11/01","00:00","578.993","NaN","NaN","578.402","NaN","NaN","NaN","577.441","0"
"1911/12/01","00:00","578.901","NaN","NaN","578.343","NaN","NaN","NaN","576.952","0"
"1912/01/01","00:00","578.832","NaN","NaN","578.291","NaN","NaN","NaN","577.841","0"
"1912/02/01","00:00","578.642","NaN","NaN","578.182","NaN","NaN","NaN","578.022","0"
"1912/03/01","00:00","578.543","NaN","NaN","578.173","NaN","NaN","NaN","577.992","0"
"1912/04/01","00:00","578.921","NaN","NaN","578.402","NaN","NaN","NaN","577.782","0"
"1912/05/01","00:00","579.692","NaN","NaN","578.852","NaN","NaN","NaN","578.281","0"
"1912/06/01","00:00","579.862","NaN","NaN","579.413","NaN","NaN","NaN","579.081","0"
"1912/07/01","00:00","579.941","NaN","NaN","579.373","NaN","NaN","NaN","578.944","0"
"1912/08/01","00:00","580.433","NaN","NaN","579.491","NaN","NaN","NaN","578.842","0"
"1912/09/01","00:00","580.233","NaN","NaN","579.623","NaN","NaN","NaN","578.593","0"
"1912/10/01","00:00","579.993","NaN","NaN","579.491","NaN","NaN","NaN","578.593","0"
"1912/11/01","00:00","579.931","NaN","NaN","579.383","NaN","NaN","NaN","578.901","0"
"1912/12/01","00:00","579.984","NaN","NaN","579.232","NaN","NaN","NaN","578.593","0"
"1913/01/01","00:00","579.593","NaN","NaN","579.081","NaN","NaN","NaN","578.451","0"
"1913/02/01","00:00","579.432","NaN","NaN","579.012","NaN","NaN","NaN","578.392","0"
"1913/03/01","00:00","579.672","NaN","NaN","579.032","NaN","NaN","NaN","577.103","0"
"1913/04/01","00:00","580.302","NaN","NaN","579.682","NaN","NaN","NaN","579.121","0"
"1913/05/01","00:00","580.453","NaN","NaN","579.941","NaN","NaN","NaN","579.291","0"
"1913/06/01","00:00","580.604","NaN","NaN","580.092","NaN","NaN","NaN","579.541","0"
"1913/07/01","00:00","580.741","NaN","NaN","580.253","NaN","NaN","NaN","579.783","0"
"1913/08/01","00:00","580.591","NaN","NaN","580.131","NaN","NaN","NaN","579.633","0"
"1913/09/01","00:00","580.351","NaN","NaN","579.833","NaN","NaN","NaN","579.222","0"
"1913/10/01","00:00","580.102","NaN","NaN","579.662","NaN","NaN","NaN","579.144","0"
"1913/11/01","00:00","581.562","NaN","NaN","579.462","NaN","NaN","NaN","578.911","0"
"1913/12/01","00:00","580.541","NaN","NaN","579.341","NaN","NaN","NaN","578.822","0"
"1914/01/01","00:00","579.902","NaN","NaN","579.022","NaN","NaN","NaN","578.261","0"
"1914/02/01","00:00","579.521","NaN","NaN","579.062","NaN","NaN","NaN","578.402","0"
"1914/03/01","00:00","579.623","NaN","NaN","578.934","NaN","NaN","NaN","578.471","0"
"1914/04/01","00:00","579.692","NaN","NaN","578.973","NaN","NaN","NaN","578.481","0"
"1914/05/01","00:00","NaN","NaN","NaN","579.242","NaN","NaN","NaN","NaN","0"
"1914/06/01","00:00","580.272","NaN","NaN","579.531","NaN","NaN","NaN","578.373","0"
"1914/07/01","00:00","580.131","NaN","NaN","579.623","NaN","NaN","NaN","578.973","0"
"1914/08/01","00:00","579.97","NaN","NaN","579.541","NaN","NaN","NaN","578.973","0"
"1914/09/01","00:00","580.082","NaN","NaN","579.423","NaN","NaN","NaN","578.802","0"
"1914/10/01","00:00","579.823","NaN","NaN","579.183","NaN","NaN","NaN","578.763","0"
"1914/11/01","00:00","579.921","NaN","NaN","578.911","NaN","NaN","NaN","578.104","0"
"1914/12/01","00:00","579.173","NaN","NaN","578.622","NaN","NaN","NaN","577.871","0"
"1915/01/01","00:00","578.921","NaN","NaN","578.383","NaN","NaN","NaN","577.943","0"
"1915/02/01","00:00","578.963","NaN","NaN","578.392","NaN","NaN","NaN","578.031","0"
"1915/03/01","00:00","578.901","NaN","NaN","578.543","NaN","NaN","NaN","578.114","0"
"1915/04/01","00:00","578.773","NaN","NaN","578.422","NaN","NaN","NaN","578.002","0"
"1915/05/01","00:00","579.262","NaN","NaN","578.491","NaN","NaN","NaN","577.802","0"
"1915/06/01","00:00","579.154","NaN","NaN","578.661","NaN","NaN","NaN","577.963","0"
"1915/07/01","00:00","579.213","NaN","NaN","578.793","NaN","NaN","NaN","578.314","0"
"1915/08/01","00:00","579.423","NaN","NaN","578.953","NaN","NaN","NaN","578.291","0"
"1915/09/01","00:00","579.603","NaN","NaN","578.852","NaN","NaN","NaN","578.241","0"
"1915/10/01","00:00","579.232","NaN","NaN","578.72","NaN","NaN","NaN","578.222","0"
"1915/11/01","00:00","579.364","NaN","NaN","578.481","NaN","NaN","NaN","577.513","0"
"1915/12/01","00:00","579.062","NaN","NaN","578.363","NaN","NaN","NaN","577.602","0"
"1916/01/01","00:00","578.934","NaN","NaN","578.232","NaN","NaN","NaN","577.493","0"
"1916/02/01","00:00","579.131","NaN","NaN","578.442","NaN","NaN","NaN","577.943","0"
"1916/03/01","00:00","578.832","NaN","NaN","578.383","NaN","NaN","NaN","578.012","0"
"1916/04/01","00:00","579.501","NaN","NaN","578.793","NaN","NaN","NaN","578.071","0"
"1916/05/01","00:00","579.961","NaN","NaN","579.364","NaN","NaN","NaN","578.402","0"
"1916/06/01","00:00","580.322","NaN","NaN","579.823","NaN","NaN","NaN","578.881","0"
"1916/07/01","00:00","580.381","NaN","NaN","580.072","NaN","NaN","NaN","579.564","0"
"1916/08/01","00:00","580.512","NaN","NaN","580.033","NaN","NaN","NaN","579.573","0"
"1916/09/01","00:00","580.561","NaN","NaN","579.823","NaN","NaN","NaN","579.163","0"
"1916/10/01","00:00","580.282","NaN","NaN","579.551","NaN","NaN","NaN","578.602","0"
"1916/11/01","00:00","580.351","NaN","NaN","579.593","NaN","NaN","NaN","578.852","0"
"1916/12/01","00:00","580.112","NaN","NaN","579.531","NaN","NaN","NaN","578.563","0"
"1917/01/01","00:00","579.941","NaN","NaN","579.432","NaN","NaN","NaN","578.953","0"
"1917/02/01","00:00","579.682","NaN","NaN","579.364","NaN","NaN","NaN","578.51","0"
"1917/03/01","00:00","579.862","NaN","NaN","579.354","NaN","NaN","NaN","578.934","0"
"1917/04/01","00:00","580.443","NaN","NaN","579.652","NaN","NaN","NaN","578.901","0"
"1917/05/01","00:00","580.751","NaN","NaN","580.023","NaN","NaN","NaN","579.203","0"
"1917/06/01","00:00","581.01","NaN","NaN","580.404","NaN","NaN","NaN","579.501","0"
"1917/07/01","00:00","581.142","NaN","NaN","580.833","NaN","NaN","NaN","580.112","0"
"1917/08/01","00:00","581.352","NaN","NaN","580.833","NaN","NaN","NaN","580.463","0"
"1917/09/01","00:00","581.063","NaN","NaN","580.541","NaN","NaN","NaN","580.243","0"
"1917/10/01","00:00","580.771","NaN","NaN","580.243","NaN","NaN","NaN","579.173","0"
"1917/11/01","00:00","581.033","NaN","NaN","580.082","NaN","NaN","NaN","579.623","0"
"1917/12/01","00:00","580.472","NaN","NaN","579.793","NaN","NaN","NaN","579.232","0"
"1918/01/01","00:00","580.262","NaN","NaN","579.672","NaN","NaN","NaN","579.232","0"
"1918/02/01","00:00","580.351","NaN","NaN","579.751","NaN","NaN","NaN","579.262","0"
"1918/03/01","00:00","580.453","NaN","NaN","579.984","NaN","NaN","NaN","579.354","0"
"1918/04/01","00:00","580.741","NaN","NaN","580.272","NaN","NaN","NaN","579.662","0"
"1918/05/01","00:00","581.654","NaN","NaN","580.531","NaN","NaN","NaN","579.393","0"
"1918/06/01","00:00","581.752","NaN","NaN","580.873","NaN","NaN","NaN","580.141","0"
"1918/07/01","00:00","581.352","NaN","NaN","580.843","NaN","NaN","NaN","580.282","0"
"1918/08/01","00:00","581.703","NaN","NaN","580.604","NaN","NaN","NaN","579.961","0"
"1918/09/01","00:00","580.951","NaN","NaN","580.453","NaN","NaN","NaN","579.941","0"
"1918/10/01","00:00","580.591","NaN","NaN","580.082","NaN","NaN","NaN","579.321","0"
"1918/11/01","00:00","580.942","NaN","NaN","580.052","NaN","NaN","NaN","579.101","0"
"1918/12/01","00:00","580.561","NaN","NaN","579.872","NaN","NaN","NaN","578.842","0"
"1919/01/01","00:00","580.951","NaN","NaN","579.76","NaN","NaN","NaN","579.121","0"
"1919/02/01","00:00","579.921","NaN","NaN","579.531","NaN","NaN","NaN","578.602","0"
"1919/03/01","00:00","580.302","NaN","NaN","579.573","NaN","NaN","NaN","578.192","0"
"1919/04/01","00:00","580.623","NaN","NaN","579.843","NaN","NaN","NaN","579.101","0"
"1919/05/01","00:00","580.512","NaN","NaN","580.223","NaN","NaN","NaN","579.711","0"
"1919/06/01","00:00","580.614","NaN","NaN","580.282","NaN","NaN","NaN","580.082","0"
"1919/07/01","00:00","581.211","NaN","NaN","580.213","NaN","NaN","NaN","579.423","0"
"1919/08/01","00:00","580.591","NaN","NaN","580.062","NaN","NaN","NaN","579.511","0"
"1919/09/01","00:00","580.341","NaN","NaN","579.741","NaN","NaN","NaN","579.144","0"
"1919/10/01","00:00","580.121","NaN","NaN","579.511","NaN","NaN","NaN","578.701","0"
"1919/11/01","00:00","580.062","NaN","NaN","579.383","NaN","NaN","NaN","577.753","0"
"1919/12/01","00:00","579.813","NaN","NaN","579.193","NaN","NaN","NaN","578.652","0"
"1920/01/01","00:00","579.672","NaN","NaN","579.012","NaN","NaN","NaN","578.343","0"
"1920/02/01","00:00","579.373","NaN","NaN","578.862","NaN","NaN","NaN","578.501","0"
"1920/03/01","00:00","579.432","NaN","NaN","578.921","NaN","NaN","NaN","578.333","0"
"1920/04/01","00:00","579.97","NaN","NaN","579.423","NaN","NaN","NaN","578.711","0"
"1920/05/01","00:00","579.823","NaN","NaN","579.573","NaN","NaN","NaN","579.203","0"
"1920/06/01","00:00","580.292","NaN","NaN","579.731","NaN","NaN","NaN","578.983","0"
"1920/07/01","00:00","580.463","NaN","NaN","579.941","NaN","NaN","NaN","579.521","0"
"1920/08/01","00:00","580.312","NaN","NaN","579.872","NaN","NaN","NaN","579.551","0"
"1920/09/01","00:00","580.272","NaN","NaN","579.76","NaN","NaN","NaN","579.213","0"
"1920/10/01","00:00","580.092","NaN","NaN","579.491","NaN","NaN","NaN","579.111","0"
"1920/11/01","00:00","579.692","NaN","NaN","579.183","NaN","NaN","NaN","578.373","0"
"1920/12/01","00:00","579.511","NaN","NaN","578.993","NaN","NaN","NaN","578.153","0"
"1921/01/01","00:00","579.413","NaN","NaN","578.871","NaN","NaN","NaN","578.002","0"
"1921/02/01","00:00","579.341","NaN","NaN","578.734","NaN","NaN","NaN","578.353","0"
"1921/03/01","00:00","579.583","NaN","NaN","578.812","NaN","NaN","NaN","578.051","0"
"1921/04/01","00:00","579.783","NaN","NaN","579.144","NaN","NaN","NaN","578.622","0"
"1921/05/01","00:00","580.043","NaN","NaN","579.423","NaN","NaN","NaN","579.042","0"
"1921/06/01","00:00","579.793","NaN","NaN","579.423","NaN","NaN","NaN","579.052","0"
"1921/07/01","00:00","579.843","NaN","NaN","579.364","NaN","NaN","NaN","578.911","0"
"1921/08/01","00:00","579.633","NaN","NaN","579.154","NaN","NaN","NaN","578.451","0"
"1921/09/01","00:00","579.491","NaN","NaN","579.003","NaN","NaN","NaN","578.461","0"
"1921/10/01","00:00","579.413","NaN","NaN","578.802","NaN","NaN","NaN","578.123","0"
"1921/11/01","00:00","579.193","NaN","NaN","578.501","NaN","NaN","NaN","578.002","0"
"1921/12/01","00:00","579.193","NaN","NaN","578.461","NaN","NaN","NaN","577.894","0"
"1922/01/01","00:00","579.042","NaN","NaN","578.271","NaN","NaN","NaN","577.431","0"
"1922/02/01","00:00","578.593","NaN","NaN","578.123","NaN","NaN","NaN","577.582","0"
"1922/03/01","00:00","578.802","NaN","NaN","578.271","NaN","NaN","NaN","577.861","0"
"1922/04/01","00:00","579.951","NaN","NaN","578.822","NaN","NaN","NaN","578.061","0"
"1922/05/01","00:00","579.501","NaN","NaN","579.232","NaN","NaN","NaN","578.891","0"
"1922/06/01","00:00","NaN","NaN","NaN","579.462","NaN","NaN","NaN","NaN","0"
"1922/07/01","00:00","579.882","NaN","NaN","579.564","NaN","NaN","NaN","578.921","0"
"1922/08/01","00:00","579.833","NaN","NaN","579.472","NaN","NaN","NaN","579.072","0"
"1922/09/01","00:00","579.76","NaN","NaN","579.242","NaN","NaN","NaN","578.881","0"
"1922/10/01","00:00","579.613","NaN","NaN","578.862","NaN","NaN","NaN","578.271","0"
"1922/11/01","00:00","579.091","NaN","NaN","578.51","NaN","NaN","NaN","577.782","0"
"1922/12/01","00:00","579.032","NaN","NaN","578.143","NaN","NaN","NaN","577.421","0"
"1923/01/01","00:00","578.491","NaN","NaN","577.861","NaN","NaN","NaN","577.011","0"
"1923/02/01","00:00","578.524","NaN","NaN","577.772","NaN","NaN","NaN","577.231","0"
"1923/03/01","00:00","578.622","NaN","NaN","577.822","NaN","NaN","NaN","577.064","0"
"1923/04/01","00:00","578.543","NaN","NaN","578.081","NaN","NaN","NaN","577.543","0"
"1923/05/01","00:00","578.842","NaN","NaN","578.471","NaN","NaN","NaN","578.133","0"
"1923/06/01","00:00","579.173","NaN","NaN","578.743","NaN","NaN","NaN","578.481","0"
"1923/07/01","00:00","579.003","NaN","NaN","578.753","NaN","NaN","NaN","578.491","0"
"1923/08/01","00:00","579.072","NaN","NaN","578.652","NaN","NaN","NaN","578.123","0"
"1923/09/01","00:00","NaN","NaN","NaN","578.533","NaN","NaN","NaN","NaN","0"
"1923/10/01","00:00","578.802","NaN","NaN","578.301","NaN","NaN","NaN","577.812","0"
"1923/11/01","00:00","578.701","NaN","NaN","577.982","NaN","NaN","NaN","577.352","0"
"1923/12/01","00:00","578.281","NaN","NaN","577.753","NaN","NaN","NaN","576.811","0"
"1924/01/01","00:00","578.291","NaN","NaN","577.572","NaN","NaN","NaN","577.123","0"
"1924/02/01","00:00","578.271","NaN","NaN","577.572","NaN","NaN","NaN","577.313","0"
"1924/03/01","00:00","577.963","NaN","NaN","577.582","NaN","NaN","NaN","577.172","0"
"1924/04/01","00:00","578.114","NaN","NaN","577.743","NaN","NaN","NaN","577.073","0"
"1924/05/01","00:00","578.563","NaN","NaN","578.153","NaN","NaN","NaN","577.703","0"
"1924/06/01","00:00","578.701","NaN","NaN","578.301","NaN","NaN","NaN","577.943","0"
"1924/07/01","00:00","578.812","NaN","NaN","578.491","NaN","NaN","NaN","578.241","0"
"1924/08/01","00:00","NaN","NaN","NaN","578.593","NaN","NaN","NaN","NaN","0"
"1924/09/01","00:00","579.091","NaN","NaN","578.524","NaN","NaN","NaN","577.992","0"
"1924/10/01","00:00","578.573","NaN","NaN","578.123","NaN","NaN","NaN","577.133","0"
"1924/11/01","00:00","578.602","NaN","NaN","577.671","NaN","NaN","NaN","576.772","0"
"1924/12/01","00:00","578.232","NaN","NaN","577.362","NaN","NaN","NaN","576.434","0"
"1925/01/01","00:00","577.812","NaN","NaN","577.093","NaN","NaN","NaN","576.322","0"
"1925/02/01","00:00","577.661","NaN","NaN","577.051","NaN","NaN","NaN","576.873","0"
"1925/03/01","00:00","577.822","NaN","NaN","577.211","NaN","NaN","NaN","576.621","0"
"1925/04/01","00:00","577.651","NaN","NaN","577.211","NaN","NaN","NaN","576.322","0"
"1925/05/01","00:00","578.314","NaN","NaN","577.313","NaN","NaN","NaN","576.683","0"
"1925/06/01","00:00","577.782","NaN","NaN","577.362","NaN","NaN","NaN","576.762","0"
"1925/07/01","00:00","577.933","NaN","NaN","577.451","NaN","NaN","NaN","576.913","0"
"1925/08/01","00:00","577.562","NaN","NaN","577.313","NaN","NaN","NaN","576.893","0"
"1925/09/01","00:00","577.713","NaN","NaN","577.083","NaN","NaN","NaN","576.493","0"
"1925/10/01","00:00","577.392","NaN","NaN","576.854","NaN","NaN","NaN","575.971","0"
"1925/11/01","00:00","577.362","NaN","NaN","576.621","NaN","NaN","NaN","575.692","0"
"1925/12/01","00:00","577.313","NaN","NaN","576.562","NaN","NaN","NaN","575.922","0"
"1926/01/01","00:00","577.162","NaN","NaN","576.362","NaN","NaN","NaN","575.623","0"
"1926/02/01","00:00","576.762","NaN","NaN","576.312","NaN","NaN","NaN","575.751","0"
"1926/03/01","00:00","576.811","NaN","NaN","576.434","NaN","NaN","NaN","576.033","0"
"1926/04/01","00:00","NaN","NaN","NaN","576.742","NaN","NaN","NaN","NaN","0"
"1926/05/01","00:00","577.303","NaN","NaN","577.041","NaN","NaN","NaN","576.581","0"
"1926/06/01","00:00","577.762","NaN","NaN","577.343","NaN","NaN","NaN","576.713","0"
"1926/07/01","00:00","578.553","NaN","NaN","577.451","NaN","NaN","NaN","576.552","0"
"1926/08/01","00:00","577.822","NaN","NaN","577.441","NaN","NaN","NaN","576.601","0"
"1926/09/01","00:00","577.933","NaN","NaN","577.362","NaN","NaN","NaN","576.811","0"
"1926/10/01","00:00","577.703","NaN","NaN","577.293","NaN","NaN","NaN","576.683","0"
"1926/11/01","00:00","578.143","NaN","NaN","577.162","NaN","NaN","NaN","576.512","0"
"1926/12/01","00:00","NaN","NaN","NaN","577.211","NaN","NaN","NaN","NaN","0"
"1927/01/01","00:00","577.694","NaN","NaN","577.142","NaN","NaN","NaN","576.522","0"
"1927/02/01","00:00","577.753","NaN","NaN","577.201","NaN","NaN","NaN","576.601","0"
"1927/03/01","00:00","577.841","NaN","NaN","577.372","NaN","NaN","NaN","576.811","0"
"1927/04/01","00:00","578.222","NaN","NaN","577.661","NaN","NaN","NaN","576.781","0"
"1927/05/01","00:00","578.812","NaN","NaN","578.041","NaN","NaN","NaN","576.831","0"
"1927/06/01","00:00","578.832","NaN","NaN","578.363","NaN","NaN","NaN","577.651","0"
"1927/07/01","00:00","578.944","NaN","NaN","578.524","NaN","NaN","NaN","577.684","0"
"1927/08/01","00:00","579.052","NaN","NaN","578.442","NaN","NaN","NaN","578.123","0"
"1927/09/01","00:00","578.642","NaN","NaN","578.114","NaN","NaN","NaN","577.552","0"
"1927/10/01","00:00","578.553","NaN","NaN","578.081","NaN","NaN","NaN","577.411","0"
"1927/11/01","00:00","578.501","NaN","NaN","577.822","NaN","NaN","NaN","576.791","0"
"1927/12/01","00:00","578.51","NaN","NaN","577.812","NaN","NaN","NaN","576.273","0"
"1928/01/01","00:00","578.72","NaN","NaN","577.782","NaN","NaN","NaN","576.952","0"
"1928/02/01","00:00","578.363","NaN","NaN","577.772","NaN","NaN","NaN","577.152","0"
"1928/03/01","00:00","579.173","NaN","NaN","577.943","NaN","NaN","NaN","577.26","0"
"1928/04/01","00:00","578.891","NaN","NaN","578.402","NaN","NaN","NaN","577.484","0"
"1928/05/01","00:00","579.163","NaN","NaN","578.842","NaN","NaN","NaN","578.091","0"
"1928/06/01","00:00","NaN","NaN","NaN","579.012","NaN","NaN","NaN","NaN","0"
"1928/07/01","00:00","579.623","NaN","NaN","579.341","NaN","NaN","NaN","578.911","0"
"1928/08/01","00:00","579.862","NaN","NaN","579.423","NaN","NaN","NaN","578.773","0"
"1928/09/01","00:00","580.052","NaN","NaN","579.403","NaN","NaN","NaN","578.743","0"
"1928/10/01","00:00","580.003","NaN","NaN","579.403","NaN","NaN","NaN","578.753","0"
"1928/11/01","00:00","580.131","NaN","NaN","579.564","NaN","NaN","NaN","578.881","0"
"1928/12/01","00:00","580.292","NaN","NaN","579.564","NaN","NaN","NaN","578.901","0"
"1929/01/01","00:00","580.161","NaN","NaN","579.551","NaN","NaN","NaN","578.353","0"
"1929/02/01","00:00","579.783","NaN","NaN","579.423","NaN","NaN","NaN","578.881","0"
"1929/03/01","00:00","580.463","NaN","NaN","579.564","NaN","NaN","NaN","578.461","0"
"1929/04/01","00:00","580.951","NaN","NaN","580.262","NaN","NaN","NaN","579.081","0"
"1929/05/01","00:00","581.503","NaN","NaN","580.932","NaN","NaN","NaN","580.184","0"
"1929/06/01","00:00","581.601","NaN","NaN","581.132","NaN","NaN","NaN","580.512","0"
"1929/07/01","00:00","581.654","NaN","NaN","581.283","NaN","NaN","NaN","580.932","0"
"1929/08/01","00:00","581.762","NaN","NaN","581.132","NaN","NaN","NaN","580.663","0"
"1929/09/01","00:00","581.601","NaN","NaN","580.791","NaN","NaN","NaN","580.302","0"
"1929/10/01","00:00","580.883","NaN","NaN","580.331","NaN","NaN","NaN","579.232","0"
"1929/11/01","00:00","580.633","NaN","NaN","580.151","NaN","NaN","NaN","579.383","0"
"1929/12/01","00:00","580.203","NaN","NaN","579.642","NaN","NaN","NaN","578.921","0"
"1930/01/01","00:00","NaN","NaN","NaN","579.531","NaN","NaN","NaN","NaN","0"
"1930/02/01","00:00","NaN","NaN","NaN","579.491","NaN","NaN","NaN","NaN","0"
"1930/03/01","00:00","580.151","NaN","NaN","579.662","NaN","NaN","NaN","578.921","0"
"1930/04/01","00:00","580.551","NaN","NaN","579.692","NaN","NaN","NaN","579.121","0"
"1930/05/01","00:00","580.472","NaN","NaN","579.833","NaN","NaN","NaN","579.193","0"
"1930/06/01","00:00","580.643","NaN","NaN","579.961","NaN","NaN","NaN","579.262","0"
"1930/07/01","00:00","580.823","NaN","NaN","580.184","NaN","NaN","NaN","579.501","0"
"1930/08/01","00:00","580.571","NaN","NaN","580.062","NaN","NaN","NaN","579.383","0"
"1930/09/01","00:00","580.171","NaN","NaN","579.682","NaN","NaN","NaN","578.51","0"
"1930/10/01","00:00","579.921","NaN","NaN","579.281","NaN","NaN","NaN","578.753","0"
"1930/11/01","00:00","579.383","NaN","NaN","578.753","NaN","NaN","NaN","578.041","0"
"1930/12/01","00:00","579.032","NaN","NaN","578.442","NaN","NaN","NaN","577.963","0"
"1931/01/01","00:00","578.734","NaN","NaN","578.104","NaN","NaN","NaN","577.26","0"
"1931/02/01","00:00","578.451","NaN","NaN","577.963","NaN","NaN","NaN","577.431","0"
"1931/03/01","00:00","578.323","NaN","NaN","577.913","NaN","NaN","NaN","577.352","0"
"1931/04/01","00:00","578.442","NaN","NaN","577.953","NaN","NaN","NaN","577.451","0"
"1931/05/01","00:00","578.622","NaN","NaN","577.992","NaN","NaN","NaN","577.503","0"
"1931/06/01","00:00","578.593","NaN","NaN","578.002","NaN","NaN","NaN","577.372","0"
"1931/07/01","00:00","579.564","NaN","NaN","578.081","NaN","NaN","NaN","577.142","0"
"1931/08/01","00:00","578.192","NaN","NaN","577.812","NaN","NaN","NaN","577.192","0"
"1931/09/01","00:00","578.143","NaN","NaN","577.523","NaN","NaN","NaN","576.703","0"
"1931/10/01","00:00","578.271","NaN","NaN","577.451","NaN","NaN","NaN","576.854","0"
"1931/11/01","00:00","578.002","NaN","NaN","577.283","NaN","NaN","NaN","576.572","0"
"1931/12/01","00:00","578.261","NaN","NaN","577.211","NaN","NaN","NaN","576.581","0"
"1932/01/01","00:00","577.982","NaN","NaN","577.133","NaN","NaN","NaN","576.371","0"
"1932/02/01","00:00","577.963","NaN","NaN","577.201","NaN","NaN","NaN","576.342","0"
"1932/03/01","00:00","577.671","NaN","NaN","577.133","NaN","NaN","NaN","576.444","0"
"1932/04/01","00:00","577.743","NaN","NaN","577.241","NaN","NaN","NaN","576.512","0"
"1932/05/01","00:00","577.812","NaN","NaN","577.411","NaN","NaN","NaN","576.683","0"
"1932/06/01","00:00","577.831","NaN","NaN","577.523","NaN","NaN","NaN","577.041","0"
"1932/07/01","00:00","578.182","NaN","NaN","577.602","NaN","NaN","NaN","576.991","0"
"1932/08/01","00:00","577.923","NaN","NaN","577.461","NaN","NaN","NaN","576.952","0"
"1932/09/01","00:00","577.812","NaN","NaN","577.303","NaN","NaN","NaN","576.434","0"
"1932/10/01","00:00","577.612","NaN","NaN","577.001","NaN","NaN","NaN","576.381","0"
"1932/11/01","00:00","577.592","NaN","NaN","576.873","NaN","NaN","NaN","576.211","0"
"1932/12/01","00:00","577.152","NaN","NaN","576.631","NaN","NaN","NaN","575.843","0"
"1933/01/01","00:00","577.323","NaN","NaN","576.493","NaN","NaN","NaN","575.223","0"
"1933/02/01","00:00","577.694","NaN","NaN","576.503","NaN","NaN","NaN","575.863","0"
"1933/03/01","00:00","577.201","NaN","NaN","576.483","NaN","NaN","NaN","575.951","0"
"1933/04/01","00:00","577.382","NaN","NaN","576.801","NaN","NaN","NaN","575.971","0"
"1933/05/01","00:00","578.133","NaN","NaN","577.323","NaN","NaN","NaN","576.122","0"
"1933/06/01","00:00","578.921","NaN","NaN","577.621","NaN","NaN","NaN","576.601","0"
"1933/07/01","00:00","578.104","NaN","NaN","577.641","NaN","NaN","NaN","577.113","0"
"1933/08/01","00:00","577.992","NaN","NaN","577.493","NaN","NaN","NaN","577.201","0"
"1933/09/01","00:00","577.963","NaN","NaN","577.103","NaN","NaN","NaN","576.024","0"
"1933/10/01","00:00","577.451","NaN","NaN","576.854","NaN","NaN","NaN","575.932","0"
"1933/11/01","00:00","577.47","NaN","NaN","576.654","NaN","NaN","NaN","575.771","0"
"1933/12/01","00:00","577.352","NaN","NaN","576.493","NaN","NaN","NaN","575.472","0"
